feature,x,prediction,std,q05,q95
ci,0.0,12.507826305493772,1.8677398427234366,11.168669728580245,16.331617096862153
ci,12.658227848101266,25.55236475726748,1.9811026054716918,22.507122157298095,28.08693953466521
ci,25.31645569620253,27.591974072228286,1.4402011136442687,25.371991488061514,29.247968502880195
ci,37.9746835443038,38.52891483121657,1.042653400305873,38.22370297804254,41.25830728501357
ci,50.63291139240506,38.75762697695169,1.356603888142038,37.789057001076095,41.69425893677438
ci,63.291139240506325,60.365058243904365,5.824698196721785,50.731618688781545,68.40922190838968
ci,75.9493670886076,57.00624122245698,2.922427765675406,53.479075497622574,61.22994564031862
ci,88.60759493670886,65.420314252088,2.3646743887370656,61.253208882309444,67.91287257542959
ci,101.26582278481013,66.04472399324474,2.2898088692787284,62.26798485410201,68.7780900997543
ci,113.92405063291139,69.26823310456764,2.7430278412762177,63.173722372876775,70.93935100085683
ci,126.58227848101265,74.71596416169386,3.0366026152111574,69.18398854256107,77.54314275649777
ci,139.2405063291139,75.4460890759748,2.907654579123592,69.43827287708068,77.75126149379462
ci,151.8987341772152,76.12710731716857,2.7032487612396325,69.86326862887788,77.71574191363992
ci,164.55696202531647,81.24757701139667,3.038760457508367,75.72708989605268,83.82330804397144
ci,177.21518987341773,85.4256029711568,2.6969664224879053,79.85733076741182,87.0221806620335
ci,189.873417721519,87.45359496494167,3.6578018032955013,80.903779448603,90.79442804931608
ci,202.53164556962025,87.43374338687101,3.4803082363194306,81.71092014985376,90.76986475693187
ci,215.18987341772151,92.25739985494268,4.480586733711871,81.65829228051321,94.2315482941158
ci,227.84810126582278,92.32028363502947,4.165705899447495,83.07081444182668,94.49390877878515
ci,240.50632911392404,92.51209378924281,4.190194576784817,83.07081444182668,94.56204942321136
ci,253.1645569620253,92.71658527428507,3.9746743710672043,83.48017291848655,94.70230172140631
ci,265.82278481012656,92.59034738552796,3.809480833086702,83.90679621682627,94.39914321082836
ci,278.4810126582278,93.00247028490352,3.766738511532461,84.04834634756163,94.67875825430475
ci,291.1392405063291,100.53804916465417,6.815992597906386,88.30554758703246,106.22815662399577
ci,303.7974683544304,100.53804916465417,6.74303334871555,88.38172177003696,106.22991747835164
ci,316.45569620253167,97.70651563198214,6.083653143608362,90.43290776894743,106.92523669786061
ci,329.11392405063293,97.74458987858213,6.041848578172151,90.46074538360874,106.89395010097918
ci,341.7721518987342,97.74458987858213,5.420585057461296,90.46074538360874,104.7878216411206
ci,354.43037974683546,97.31142808250436,5.344392609912169,90.5576448078827,104.7878216411206
ci,367.0886075949367,97.31142808250436,5.3177581929999596,90.69981547228338,104.91177676175225
ci,379.746835443038,97.31142808250436,5.251859909578807,91.01818039479929,104.91177676175225
ci,392.40506329113924,114.09518267510265,10.18747071920194,94.07626081790663,122.32829945375452
ci,405.0632911392405,114.09518267510265,10.131229334697,94.07626081790663,122.32829945375452
ci,417.72151898734177,114.09518267510265,10.131229334697,94.07626081790663,122.32829945375452
ci,430.37974683544303,114.09518267510265,10.131229334697,94.07626081790663,122.32829945375452
ci,443.0379746835443,113.77796441742763,10.112010482621272,94.05663518203595,122.31218391717672
ci,455.69620253164555,113.5318991707994,8.279760982249641,97.80421653564859,120.29759986416398
ci,468.3544303797468,113.5318991707994,8.279760982249641,97.80421653564859,120.29759986416398
ci,481.0126582278481,113.5318991707994,8.279760982249641,97.80421653564859,120.29759986416398
ci,493.67088607594934,113.5318991707994,8.279760982249641,97.80421653564859,120.29759986416398
ci,506.3291139240506,113.61734464140258,8.26779105405617,97.90751859403456,120.29759986416398
ci,518.9873417721519,113.61734464140258,8.26779105405617,97.90751859403456,120.29759986416398
ci,531.6455696202531,113.61734464140258,7.781582408382528,98.98161407636421,120.41329671141519
ci,544.3037974683544,113.61734464140258,7.781582408382528,98.98161407636421,120.41329671141519
ci,556.9620253164557,113.61734464140258,9.06445469477367,99.07184798492356,123.95093079996339
ci,569.620253164557,113.61734464140258,9.06445469477367,99.07184798492356,123.95093079996339
ci,582.2784810126582,112.77484385624146,9.744282048387253,97.80011584838796,123.84189888104717
ci,594.9367088607595,112.77484385624146,9.744282048387253,97.80011584838796,123.84189888104717
ci,607.5949367088608,113.06596122508151,9.787006363100474,97.90966421353457,124.1566452052867
ci,620.253164556962,113.06596122508151,9.787006363100474,97.90966421353457,124.1566452052867
ci,632.9113924050633,147.04642279337733,13.544815748555953,121.0232031724862,161.00179120039306
ci,645.5696202531645,147.04642279337733,13.544815748555953,121.0232031724862,161.00179120039306
ci,658.2278481012659,146.97002515075548,13.566109889901082,120.78691087371664,160.91477339057195
ci,670.8860759493671,146.97002515075548,13.679885764534262,120.78691087371664,160.91930063820618
ci,683.5443037974684,146.97002515075548,13.7073466445188,120.78691087371664,160.91930063820618
ci,696.2025316455696,147.26846784154873,14.052745630165607,125.28762181058737,164.75831527906016
ci,708.8607594936709,147.26846784154873,14.052966688292411,125.00122092437046,164.75831527906016
ci,721.5189873417721,147.26846784154873,14.137824781909856,125.00122092437046,164.75831527906016
ci,734.1772151898734,153.8600423431295,13.02189868459867,129.7352986868515,167.07785575266064
ci,746.8354430379746,153.8600423431295,13.02189868459867,129.7352986868515,167.07785575266064
ci,759.493670886076,154.40859735459907,11.97441057461302,132.5575184293104,167.08285011600424
ci,772.1518987341772,154.4422826706721,12.10719989466814,132.80664533739412,167.62179782179803
ci,784.8101265822785,154.4422826706721,12.14700725424782,132.9024605266011,167.74106268547064
ci,797.4683544303797,154.4422826706721,12.164652150017517,132.9024605266011,167.74106268547064
ci,810.126582278481,154.4422826706721,12.20877710723531,132.9024605266011,167.92753262592115
ci,822.7848101265823,157.2537979492349,12.7662292580272,134.09005307971242,169.84223572623998
ci,835.4430379746835,157.33019917268197,12.440703558733285,135.978080051287,170.21721206157684
ci,848.1012658227849,157.32674131063902,12.487213888075742,135.9688483859438,170.32508774971453
ci,860.7594936708861,157.32674131063902,12.479230359581296,135.9688483859438,170.32508774971453
ci,873.4177215189874,157.32674131063902,12.479230359581296,135.9688483859438,170.32508774971453
ci,886.0759493670886,158.8751733009487,12.274048277744026,137.3982567325521,170.85377366694976
ci,898.7341772151899,158.8751733009487,12.274048277744026,137.3982567325521,170.85377366694976
ci,911.3924050632911,158.8751733009487,12.526107190719324,137.33056927190597,171.39812055509591
ci,924.0506329113924,158.8751733009487,12.526107190719324,137.33056927190597,171.39812055509591
ci,936.7088607594936,158.8751733009487,12.56797707567452,137.27483488385232,171.47751057679028
ci,949.367088607595,158.8751733009487,12.56797707567452,137.27483488385232,171.47751057679028
ci,962.0253164556962,158.8751733009487,12.633556293833253,137.27483488385232,171.95841035654362
ci,974.6835443037975,159.22047529166298,12.548447668337987,137.59531339580585,172.176253006469
ci,987.3417721518987,159.22047529166298,12.546017359314533,137.61927894517785,172.176253006469
ci,1000.0,159.22047529166298,12.546017359314533,137.61927894517785,172.176253006469
ad,0.0,67.81419413274831,3.950420140164739,59.582243307637256,71.2296820551613
ad,168.53932584269663,55.42407635436808,2.419375422646006,52.95349508351566,60.092165771022025
ad,337.07865168539325,57.68590858739407,1.3891707489616119,57.32081624512219,61.19704985940731
