feature,x,prediction,std,q05,q95
ad,6235.955056179775,36.76015507095565,2.483119403330137,34.23806919533123,41.16524356270911
ad,6404.494382022472,36.76015507095565,2.483119403330136,34.23806919533123,41.16524356270911
ad,6573.033707865168,36.76015507095565,2.4831194033301345,34.23806919533123,41.16524356270911
ad,6741.573033707865,36.76015507095565,2.4831194033301354,34.23806919533123,41.16524356270911
ad,6910.112359550561,36.76015507095565,2.4831194033301363,34.23806919533123,41.16524356270911
ad,7078.651685393258,36.76015507095565,2.4831194033301354,34.23806919533123,41.16524356270911
ad,7247.191011235955,36.76015507095565,2.483119403330135,34.23806919533123,41.16524356270911
ad,7415.730337078651,36.76015507095565,2.483119403330135,34.23806919533123,41.16524356270911
ad,7584.269662921348,36.76015507095565,2.483119403330136,34.23806919533123,41.16524356270911
ad,7752.808988764044,36.76015507095565,2.4831194033301367,34.23806919533123,41.16524356270911
ad,7921.348314606741,36.76015507095565,2.4837186905042095,34.23806919533123,41.165243562709115
ad,8089.887640449439,36.76015507095565,2.4837186905042072,34.23806919533123,41.16524356270911
ad,8258.426966292134,36.76015507095565,2.483718690504207,34.23806919533123,41.16524356270911
ad,8426.966292134832,36.76015507095565,2.483718690504209,34.23806919533123,41.16524356270911
ad,8595.505617977527,37.00418988661709,2.4364939116719295,34.83336400465724,41.72015478650047
ad,8764.044943820225,37.00418988661709,2.4466238281330597,34.855478439448575,41.76542455387584
ad,8932.58426966292,37.0041898866171,2.4466238281330623,34.855478439448575,41.765424553875846
ad,9101.123595505618,37.00418988661709,2.446623828133063,34.855478439448575,41.765424553875846
ad,9269.662921348314,37.0041898866171,2.4466238281330615,34.855478439448575,41.76542455387584
ad,9438.202247191011,37.00418988661709,2.4466238281330623,34.855478439448575,41.765424553875846
ad,9606.741573033707,37.0041898866171,2.446623828133063,34.855478439448575,41.765424553875846
ad,9775.280898876405,37.0041898866171,2.4466238281330623,34.855478439448575,41.765424553875846
ad,9943.8202247191,37.00418988661709,2.446623828133062,34.855478439448575,41.765424553875846
