ci,ad,prediction,std,q05,q95
0.0,0.0,32.960685708683855,4.368612455511618,22.86652419647091,35.68024983039435
25.641025641025642,0.0,49.82913174282826,3.6614134947918933,39.40747211887367,49.55355830389766
51.282051282051285,0.0,61.313296869808475,7.463550015524076,46.522160449231556,68.20648815185665
76.92307692307693,0.0,71.9940092237768,7.526221553229165,61.228477791925975,82.05318203197088
102.56410256410257,0.0,82.20350441532977,6.536118626911812,66.47882554243238,84.57230609744339
128.2051282051282,0.0,83.5714147928941,6.627229186800327,71.62513462521855,91.46323143903415
153.84615384615387,0.0,87.59938928138874,6.405095332078431,76.28359181913011,94.51914971490639
179.4871794871795,0.0,93.54521157414611,6.976852258583831,80.59715512186624,100.1712154286027
205.12820512820514,0.0,96.24504048095997,8.347026992591076,83.3990247952964,106.4923999564408
230.76923076923077,0.0,100.2526190277096,8.167653239852196,83.61331761820242,105.83295894073093
256.4102564102564,0.0,100.55298568313187,8.081237128572074,84.52994756895362,106.35200406512513
282.05128205128204,0.0,100.35813930096297,8.009029453319604,85.46138755169873,106.996878274679
307.69230769230774,0.0,103.57052971953698,10.179894105121898,90.71326273517455,118.62172953182875
333.33333333333337,0.0,103.60860396613697,9.70771469041662,90.74728648642724,118.0139557221438
358.974358974359,0.0,103.17544217005921,9.465466673632719,91.2189988738266,118.03015960737274
384.61538461538464,0.0,103.17544217005921,9.38187522540895,91.24545115596014,118.13742184103626
410.2564102564103,0.0,120.6591718941429,14.395851879788395,94.55791549094488,133.0739692217845
435.8974358974359,0.0,120.6591718941429,14.395851879788395,94.55791549094488,133.0739692217845
461.53846153846155,0.0,120.09588838983964,12.69808100590003,99.1687183410651,132.71603482867414
487.1794871794872,0.0,120.09588838983964,12.69808100590003,99.1687183410651,132.71603482867414
512.8205128205128,0.0,120.1813338604428,12.676882405857805,99.23068710999097,132.72530772787954
538.4615384615385,0.0,120.1813338604428,12.158877837161528,100.4683709304269,132.90772926086973
564.1025641025641,0.0,120.1813338604428,13.10620735156264,100.55860483898627,134.97724034135348
589.7435897435897,0.0,119.33883307528168,13.708179396143068,98.48160755713474,134.8405533703926
615.3846153846155,0.0,119.6248589855195,13.747904368784408,98.5801005519089,134.88264280937236
641.0256410256411,0.0,153.60532055381532,16.502339960193062,117.58653854439902,165.97568302890465
666.6666666666667,0.0,153.5289229111935,16.564412755376576,117.35219121587333,165.8931924667178
692.3076923076924,0.0,153.5289229111935,16.840549192174418,116.16825569413692,165.8931924667178
717.948717948718,0.0,153.82736560198674,17.328655055031202,118.54681963070828,169.7205989291107
743.5897435897436,0.0,160.41894010356748,17.308535023111162,122.17883509207236,170.91093828049125
769.2307692307693,0.0,160.96749511503702,16.341488533665302,125.15880231986266,171.36838664536003
794.8717948717949,0.0,161.0011804311101,16.402420754126066,125.25488916757725,171.8802995790435
820.5128205128206,0.0,162.32666982460697,16.721907672983278,126.44248172068862,174.2772563680006
846.1538461538462,0.0,162.39961318601107,16.50905614516773,127.4207303977065,174.55747388302768
871.7948717948718,0.0,162.39961318601107,16.51719146714795,127.4207303977065,174.55747388302768
897.4358974358975,0.0,163.94804517632076,16.24855344123044,129.4859770101508,175.2887943087104
923.0769230769231,0.0,163.94804517632076,16.42985006774056,129.41828954950464,175.8331411968565
948.7179487179487,0.0,163.94804517632076,16.464056948531137,129.362555161451,175.88642813236004
974.3589743589744,0.0,164.36294318314464,16.48999067960626,129.64228402248457,176.58517056203874
1000.0,0.0,164.36294318314464,16.4851047721996,129.66624957185655,176.58517056203874
0.0,57.142857142857146,32.960685708683855,4.368612455511618,22.86652419647091,35.68024983039435
25.641025641025642,57.142857142857146,49.82913174282826,3.6614134947918933,39.40747211887367,49.55355830389766
51.282051282051285,57.142857142857146,61.313296869808475,7.463550015524076,46.522160449231556,68.20648815185665
76.92307692307693,57.142857142857146,71.9940092237768,7.526221553229165,61.228477791925975,82.05318203197088
102.56410256410257,57.142857142857146,82.20350441532977,6.536118626911812,66.47882554243238,84.57230609744339
128.2051282051282,57.142857142857146,83.5714147928941,6.627229186800327,71.62513462521855,91.46323143903415
153.84615384615387,57.142857142857146,87.59938928138874,6.405095332078431,76.28359181913011,94.51914971490639
179.4871794871795,57.142857142857146,93.54521157414611,6.976852258583831,80.59715512186624,100.1712154286027
205.12820512820514,57.142857142857146,96.24504048095997,8.347026992591076,83.3990247952964,106.4923999564408
230.76923076923077,57.142857142857146,100.2526190277096,8.167653239852196,83.61331761820242,105.83295894073093
256.4102564102564,57.142857142857146,100.55298568313187,8.081237128572074,84.52994756895362,106.35200406512513
282.05128205128204,57.142857142857146,100.35813930096297,8.009029453319604,85.46138755169873,106.996878274679
307.69230769230774,57.142857142857146,103.57052971953698,10.179894105121898,90.71326273517455,118.62172953182875
333.33333333333337,57.142857142857146,103.60860396613697,9.70771469041662,90.74728648642724,118.0139557221438
358.974358974359,57.142857142857146,103.17544217005921,9.465466673632719,91.2189988738266,118.03015960737274
384.61538461538464,57.142857142857146,103.17544217005921,9.38187522540895,91.24545115596014,118.13742184103626
410.2564102564103,57.142857142857146,120.6591718941429,14.395851879788395,94.55791549094488,133.0739692217845
435.8974358974359,57.142857142857146,120.6591718941429,14.395851879788395,94.55791549094488,133.0739692217845
461.53846153846155,57.142857142857146,120.09588838983964,12.69808100590003,99.1687183410651,132.71603482867414
487.1794871794872,57.142857142857146,120.09588838983964,12.69808100590003,99.1687183410651,132.71603482867414
512.8205128205128,57.142857142857146,120.1813338604428,12.676882405857805,99.23068710999097,132.72530772787954
538.4615384615385,57.142857142857146,120.1813338604428,12.158877837161528,100.4683709304269,132.90772926086973
564.1025641025641,57.142857142857146,120.1813338604428,13.10620735156264,100.55860483898627,134.97724034135348
589.7435897435897,57.142857142857146,119.33883307528168,13.708179396143068,98.48160755713474,134.8405533703926
615.3846153846155,57.142857142857146,119.6248589855195,13.747904368784408,98.5801005519089,134.88264280937236
